,CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,CX,CY,CS,USER
6133,757782,12452.77734,4891784846053,1084.5568,484.82687999999996,12452.48145,0.2627,7746,0,0.5111399999999999,0.31849,1,0.56106,0.50198,1,0.5361,0.41023000000000004,1,0.30705,0.74112,30.073459999999997,1.0,1,0.6813,0.82732,26.784029999999998,1.0,1,0.03525,-0.10552,1.19745,0.00747,0,0.02302,-0.03171,0.5318,0.0067599999999999995,1,0.49896,0.4963,0,0
6134,757783,12452.79297,4891785010089,960.6912,390.15808,12452.48145,0.2627,7746,0,0.08788,-0.07711,1,0.52612,0.41463,1,0.307,0.16876,1,0.30713,0.74193,28.965709999999998,1.0,1,0.6813100000000001,0.8277100000000001,26.90468,1.0,1,0.03525,-0.10552,1.19745,0.00762,0,0.02302,-0.03171,0.5318,0.00673,1,0.49896,0.4963,0,0
6135,757784,12452.80957,4891785173974,836.1088,290.71744,12452.48145,0.2627,7746,0,0.13292,-0.04778,1,0.60012,0.42917,1,0.36651999999999996,0.1907,1,0.30696999999999997,0.74131,29.73938,1.0,1,0.6813100000000001,0.8277100000000001,26.90468,1.0,1,0.03525,-0.10552,1.19745,0.007520000000000001,0,0.02302,-0.03171,0.5318,0.00673,1,0.49896,0.4963,0,0
6136,757785,12452.82617,4891785337819,812.6336,256.99712,12452.48145,0.2627,7746,0,0.13292,-0.04778,1,0.60012,0.42917,1,0.36651999999999996,0.1907,1,0.30705,0.74119,29.87333,1.0,1,0.68128,0.82763,26.939709999999998,1.0,1,0.03525,-0.10552,1.19745,0.007509999999999999,0,0.02302,-0.03171,0.5318,0.0067,1,0.49896,0.4963,0,0
6137,757786,12452.842770000001,4891785501562,896.5120000000001,321.69344,12452.48145,0.2627,7746,0,0.60922,0.42312,1,0.5537,0.40321999999999997,1,0.5814600000000001,0.41317,1,0.30714,0.7411300000000001,29.87657,1.0,1,0.68147,0.82752,27.144170000000003,1.0,1,0.03525,-0.10552,1.19745,0.007520000000000001,0,0.02302,-0.03171,0.5318,0.006659999999999999,1,0.49896,0.4963,0,0
6138,757787,12452.85938,4891785666716,963.6095999999999,367.58912000000004,12452.48145,0.2627,7746,0,0.53966,0.36625,1,0.58129,0.41581999999999997,1,0.56047,0.39103000000000004,1,0.30718,0.741,30.00685,1.0,1,0.68143,0.8276700000000001,27.191240000000004,1.0,1,0.03525,-0.10552,1.19745,0.007509999999999999,0,0.02302,-0.03171,0.5318,0.0067,1,0.49896,0.4963,0,0
6139,757788,12452.875,4891785830882,1000.512,398.00192000000004,12452.48145,0.2627,7746,0,0.53966,0.36625,1,0.58129,0.41581999999999997,1,0.56047,0.39103000000000004,1,0.30723,0.74097,29.998009999999997,1.0,1,0.6814899999999999,0.8275899999999999,27.03898,1.0,1,0.03525,-0.10552,1.19745,0.007509999999999999,0,0.02302,-0.03171,0.5318,0.00673,1,0.49896,0.4963,0,0
6140,757789,12452.8916,4891785995017,961.088,351.86048,12452.48145,0.2627,7746,0,0.28529,0.09502999999999999,1,0.59323,0.35725,1,0.43926000000000004,0.22614,1,0.3073,0.7410399999999999,29.998,1.0,1,0.6815100000000001,0.82758,26.98494,1.0,1,0.03525,-0.10552,1.19745,0.00748,0,0.02302,-0.03171,0.5318,0.00673,1,0.49896,0.4963,0,0
6141,757790,12452.9082,4891786160014,986.1759999999999,380.7168,12452.85938,0.04883,7747,1,0.58097,0.42508,1,0.57753,0.43287,1,0.57925,0.42898000000000003,1,0.30725,0.7411800000000001,30.09352,1.0,1,0.68142,0.82763,27.18164,1.0,1,0.03525,-0.10552,1.19745,0.007509999999999999,0,0.02302,-0.03171,0.5318,0.00672,1,0.49896,0.4963,0,0
6142,757791,12452.9248,4891786324289,1001.2288000000001,398.0224,12452.85938,0.06543,7747,1,0.58097,0.42508,1,0.57753,0.43287,1,0.57925,0.42898000000000003,1,0.30728,0.74122,30.11358,1.0,1,0.6814600000000001,0.8278700000000001,27.27555,1.0,1,0.03525,-0.10552,1.19745,0.007520000000000001,0,0.02302,-0.03171,0.5318,0.006640000000000001,1,0.49896,0.4963,0,0
6143,757792,12452.94141,4891786487772,991.168,387.55712,12452.85938,0.08202999999999999,7747,1,0.37918,0.16308,1,0.59097,0.43699,1,0.48508,0.30004000000000003,1,0.30724,0.74222,28.808909999999997,1.0,1,0.68135,0.82824,27.111140000000002,1.0,1,0.03525,-0.10552,1.19745,0.00759,0,0.02302,-0.03171,0.5318,0.00656,1,0.49896,0.4963,0,0
6144,757793,12452.95703,4891786651843,981.1328000000001,374.38847999999996,12452.85938,0.09766,7747,1,0.35624,0.14816,1,0.58262,0.37406,1,0.46943,0.26111,1,0.30719,0.74221,28.84641,1.0,1,0.6814600000000001,0.82788,27.277829999999998,1.0,1,0.03525,-0.10552,1.19745,0.00762,0,0.02302,-0.03171,0.5318,0.006640000000000001,1,0.49896,0.4963,0,0
6145,757794,12452.97363,4891786816438,973.5935999999999,364.51712000000003,12452.85938,0.11425999999999999,7747,1,0.35624,0.14816,1,0.58262,0.37406,1,0.46943,0.26111,1,0.30716,0.74207,28.82122,1.0,1,0.6814600000000001,0.82791,27.24465,1.0,1,0.03525,-0.10552,1.19745,0.0076,0,0.02302,-0.03171,0.5318,0.006659999999999999,1,0.49896,0.4963,0,0
6146,757795,12452.99023,4891786981843,975.3216,360.04224,12452.85938,0.13086,7747,1,0.43658,0.23763,1,0.60898,0.34096,1,0.52278,0.2893,1,0.30719,0.74111,29.98218,1.0,1,0.6816,0.82786,27.132,1.0,1,0.03525,-0.10552,1.19745,0.007529999999999999,0,0.02302,-0.03171,0.5318,0.006670000000000001,1,0.49896,0.4963,0,0
6147,757796,12453.00684,4891787145924,988.4159999999999,376.04736,12452.85938,0.14745999999999998,7747,1,0.61398,0.54191,1,0.61441,0.4192,1,0.6142,0.48055,1,0.30730999999999997,0.74131,29.95321,1.0,1,0.68177,0.82785,27.179209999999998,1.0,1,0.03525,-0.10552,1.19745,0.007509999999999999,0,0.02302,-0.03171,0.5318,0.006659999999999999,1,0.49896,0.4963,0,0
6148,757797,12453.02344,4891787309681,999.1168,389.13408,12452.85938,0.16405999999999998,7747,1,0.61398,0.54191,1,0.61441,0.4192,1,0.6142,0.48055,1,0.30732,0.7412,29.91892,1.0,1,0.68185,0.82768,26.982709999999997,1.0,1,0.03525,-0.10552,1.19745,0.00755,0,0.02302,-0.03171,0.5318,0.006670000000000001,1,0.49896,0.4963,0,0
6149,757798,12453.04004,4891787475892,983.4751999999999,374.37824,12452.85938,0.18066,7747,1,0.1729,0.04643,1,0.59501,0.31301,1,0.38395999999999997,0.17972,1,0.30774,0.74112,30.14258,1.0,1,0.6822199999999999,0.8281799999999999,27.13648,1.0,1,0.03525,-0.10552,1.19745,0.00757,0,0.02302,-0.03171,0.5318,0.0066099999999999996,1,0.49896,0.4963,0,0
6150,757799,12453.05664,4891787638970,980.1728,372.7808,12452.85938,0.19727,7747,1,0.32600999999999997,0.20078,1,0.64339,0.43526000000000004,1,0.4847,0.31801999999999997,1,0.30796999999999997,0.7417,29.64517,1.0,1,0.68245,0.8285899999999999,27.39081,1.0,1,0.03525,-0.10552,1.19745,0.0076,0,0.02302,-0.03171,0.5318,0.00659,1,0.49896,0.4963,0,0
6151,757800,12453.07227,4891787802316,977.3312,371.41888,12452.85938,0.21289,7747,1,0.32600999999999997,0.20078,1,0.64339,0.43526000000000004,1,0.4847,0.31801999999999997,1,0.30835999999999997,0.74219,29.13461,1.0,1,0.6824399999999999,0.8286100000000001,27.363740000000004,1.0,1,0.03525,-0.10552,1.19745,0.007670000000000001,0,0.02302,-0.03171,0.5318,0.00663,1,0.49896,0.4963,0,0
6152,757801,12453.08887,4891787966455,987.6224000000001,384.05503999999996,12452.85938,0.22949,7747,1,0.68303,0.5635600000000001,1,0.58539,0.4775,1,0.63421,0.52053,1,0.30835999999999997,0.74158,30.651770000000003,1.0,1,0.68281,0.8295600000000001,27.42772,1.0,1,0.03525,-0.10552,1.19745,0.00747,0,0.02302,-0.03171,0.5318,0.00656,1,0.49896,0.4963,0,0
6153,757802,12453.10547,4891788131916,992.2431999999999,391.45856000000003,12452.85938,0.24609,7747,1,0.5552699999999999,0.42301000000000005,1,0.60324,0.50373,1,0.57926,0.46337,1,0.30863,0.74215,30.419220000000003,1.0,1,0.68304,0.8293799999999999,27.3639,1.0,1,0.03525,-0.10552,1.19745,0.007509999999999999,0,0.02302,-0.03171,0.5318,0.00675,1,0.49896,0.4963,0,0
6154,757803,12453.12207,4891788295435,996.3136,397.99168,12452.85938,0.2627,7747,1,0.5552699999999999,0.42301000000000005,1,0.60324,0.50373,1,0.57926,0.46337,1,0.3087,0.7427,30.095959999999998,1.0,1,0.6832600000000001,0.8291299999999999,27.1409,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.00678,1,0.49896,0.4963,0,0
6155,757804,12453.13867,4891788460000,1020.7744,421.51296,12452.85938,0.2793,7747,1,1.0699,0.94015,1,0.67491,0.60943,1,0.87241,0.77479,1,0.30915,0.74387,30.047,1.0,1,0.6834899999999999,0.83062,27.12073,1.0,1,0.03525,-0.10552,1.19745,0.00744,0,0.02302,-0.03171,0.5318,0.0069,1,0.49896,0.4963,0,0
6156,757805,12453.1543,4891788623926,1077.9008,486.96704000000005,12452.85938,0.2793,7747,0,1.1119299999999999,1.04662,1,0.6205,0.61173,1,0.8662200000000001,0.8291700000000001,1,0.30926,0.7443,29.98475,1.0,1,0.6836399999999999,0.8316600000000001,27.26548,1.0,1,0.03525,-0.10552,1.19745,0.0075,0,0.02302,-0.03171,0.5318,0.00686,1,0.49896,0.4963,0,0
6157,757806,12453.1709,4891788789185,1253.3248,682.01856,12452.85938,0.2793,7747,0,1.1119299999999999,1.04662,1,0.6205,0.61173,1,0.8662200000000001,0.8291700000000001,1,0.30948000000000003,0.74528,29.8251,1.0,1,0.68383,0.83241,27.516659999999998,1.0,1,0.03525,-0.10552,1.19745,0.0075,0,0.02302,-0.03171,0.5318,0.00671,1,0.49896,0.4963,0,0
6158,757807,12453.1875,4891788952835,1169.2928000000002,608.7104,12452.85938,0.2793,7747,0,0.51256,0.28208,1,0.55187,0.56575,1,0.5322100000000001,0.42391999999999996,1,0.30974,0.74641,28.748559999999998,1.0,1,0.68416,0.83295,27.68985,1.0,1,0.03525,-0.10552,1.19745,0.007690000000000001,0,0.02302,-0.03171,0.5318,0.00671,1,0.49896,0.4963,0,0
6159,757808,12453.2041,4891789117133,1151.1552,608.16768,12452.85938,0.2793,7747,0,0.52947,0.35217,1,0.5697399999999999,0.54104,1,0.5496,0.44661000000000006,1,0.30964,0.74637,28.79887,1.0,1,0.68416,0.83295,27.68985,1.0,1,0.03525,-0.10552,1.19745,0.007690000000000001,0,0.02302,-0.03171,0.5318,0.00671,1,0.49896,0.4963,0,0
6160,757809,12453.2207,4891789282377,1087.3216,546.74816,12452.85938,0.2793,7747,0,0.52947,0.35217,1,0.5697399999999999,0.54104,1,0.5496,0.44661000000000006,1,0.30974,0.74584,29.571209999999997,1.0,1,0.68415,0.8329200000000001,27.633909999999997,1.0,1,0.03525,-0.10552,1.19745,0.007559999999999999,0,0.02302,-0.03171,0.5318,0.00677,1,0.49896,0.4963,0,0
6161,757810,12453.2373,4891789445626,1131.7376,576.3417599999999,12452.85938,0.2793,7747,0,0.8229700000000001,0.63112,1,0.58412,0.55547,1,0.70355,0.59329,1,0.30969,0.7455,30.2591,1.0,1,0.68428,0.8329700000000001,27.411609999999996,1.0,1,0.03525,-0.10552,1.19745,0.0075,0,0.02302,-0.03171,0.5318,0.00674,1,0.49896,0.4963,0,0
6162,757811,12453.25293,4891789609655,1098.0223999999998,548.31488,12453.2041,0.04883,7748,1,0.47512,0.30928,1,0.5825100000000001,0.54272,1,0.52881,0.426,1,0.30983,0.74542,30.183390000000003,1.0,1,0.68415,0.83305,27.70182,1.0,1,0.03525,-0.10552,1.19745,0.007559999999999999,0,0.02302,-0.03171,0.5318,0.00673,1,0.49896,0.4963,0,0
6163,757812,12453.26953,4891789774258,1077.7856,531.49056,12453.2041,0.06543,7748,1,0.47512,0.30928,1,0.5825100000000001,0.54272,1,0.52881,0.426,1,0.30976,0.74631,29.27855,1.0,1,0.6842,0.83315,27.71247,1.0,1,0.03525,-0.10552,1.19745,0.00762,0,0.02302,-0.03171,0.5318,0.0067,1,0.49896,0.4963,0,0
6164,757813,12453.28613,4891789938455,1108.4672,553.09696,12453.2041,0.08202999999999999,7748,1,0.8184,0.62649,1,0.65323,0.61,1,0.7358100000000001,0.61825,1,0.30967,0.74661,28.680459999999997,1.0,1,0.68402,0.8327899999999999,27.40969,1.0,1,0.03525,-0.10552,1.19745,0.00774,0,0.02302,-0.03171,0.5318,0.00677,1,0.49896,0.4963,0,0
6165,757814,12453.30273,4891790103542,1084.2752,537.1737599999999,12453.2041,0.09863,7748,1,0.34743,0.154,1,0.61993,0.65394,1,0.48368,0.40397,1,0.3096,0.7468199999999999,28.62295,1.0,1,0.68393,0.83278,27.42479,1.0,1,0.03525,-0.10552,1.19745,0.00773,0,0.02302,-0.03171,0.5318,0.00678,1,0.49896,0.4963,0,0
6166,757815,12453.31934,4891790265957,1066.1248,525.23392,12453.2041,0.11523,7748,1,0.34743,0.154,1,0.61993,0.65394,1,0.48368,0.40397,1,0.30939,0.74652,29.08708,1.0,1,0.68383,0.8327,27.484479999999998,1.0,1,0.03525,-0.10552,1.19745,0.00759,0,0.02302,-0.03171,0.5318,0.0068,1,0.49896,0.4963,0,0
6167,757816,12453.33594,4891790431795,1069.824,528.2239999999999,12453.2041,0.13184,7748,1,0.6038100000000001,0.41561000000000003,1,0.61402,0.6080800000000001,1,0.60892,0.51185,1,0.30885,0.74559,29.92067,1.0,1,0.6835100000000001,0.8317200000000001,27.19803,1.0,1,0.03525,-0.10552,1.19745,0.007559999999999999,0,0.02302,-0.03171,0.5318,0.00698,1,0.49896,0.4963,0,0
6168,757817,12453.35156,4891790596660,1092.864,550.5779200000001,12453.2041,0.14745999999999998,7748,1,0.868,0.74431,1,0.66359,0.6692,1,0.76579,0.70676,1,0.30882,0.74543,30.106740000000002,1.0,1,0.6835,0.8318399999999999,27.29594,1.0,1,0.03525,-0.10552,1.19745,0.007559999999999999,0,0.02302,-0.03171,0.5318,0.007,1,0.49896,0.4963,0,0
6169,757818,12453.36816,4891790762789,1111.7184,568.85632,12453.2041,0.16405999999999998,7748,1,0.868,0.74431,1,0.66359,0.6692,1,0.76579,0.70676,1,0.30889,0.7451399999999999,30.443959999999997,1.0,1,0.68343,0.83175,27.45368,1.0,1,0.03525,-0.10552,1.19745,0.00757,0,0.02302,-0.03171,0.5318,0.0069,1,0.49896,0.4963,0,0
6170,757819,12453.38477,4891790926410,1119.8848,580.5504,12453.2041,0.18066,7748,1,0.74195,0.6732,1,0.6481899999999999,0.6572399999999999,1,0.69507,0.66522,1,0.30875,0.74464,30.41447,1.0,1,0.6834899999999999,0.83263,27.508129999999998,1.0,1,0.03525,-0.10552,1.19745,0.007509999999999999,0,0.02302,-0.03171,0.5318,0.0067,1,0.49896,0.4963,0,0
6171,757820,12453.38672,4891790945587,1126.784,590.45248,12453.2041,0.18262,7748,1,0.74195,0.6732,1,0.6481899999999999,0.6572399999999999,1,0.69507,0.66522,1,0.30875,0.74464,30.41447,1.0,1,0.6834899999999999,0.83263,27.508129999999998,1.0,1,0.03525,-0.10552,1.19745,0.007509999999999999,0,0.02302,-0.03171,0.5318,0.0067,1,0.49896,0.4963,0,0
6172,757821,12453.41797,4891791252629,1132.7104,598.9312,12453.2041,0.21386999999999998,7748,1,0.74195,0.6732,1,0.6481899999999999,0.6572399999999999,1,0.69507,0.66522,1,0.30878,0.7444,30.655720000000002,1.0,1,0.68352,0.8310799999999999,27.191640000000003,1.0,1,0.03525,-0.10552,1.19745,0.00748,0,0.02302,-0.03171,0.5318,0.00705,1,0.49896,0.4963,0,0
6173,757822,12453.43457,4891791418750,1131.0208,599.31008,12453.2041,0.23046999999999998,7748,1,0.61945,0.47988000000000003,1,0.6107,0.6463300000000001,1,0.6150800000000001,0.56311,1,0.30917,0.7439899999999999,30.73413,1.0,1,0.68358,0.83239,27.314459999999997,1.0,1,0.03525,-0.10552,1.19745,0.0075,0,0.02302,-0.03171,0.5318,0.0067599999999999995,1,0.49896,0.4963,0,0
6174,757823,12453.45117,4891791587998,1127.0784,600.1395200000001,12453.2041,0.24706999999999998,7748,1,0.61538,0.49238000000000004,1,0.5534100000000001,0.6493,1,0.58439,0.57084,1,0.30927,0.74403,30.78094,1.0,1,0.68371,0.8323299999999999,27.634990000000002,1.0,1,0.03525,-0.10552,1.19745,0.007509999999999999,0,0.02302,-0.03171,0.5318,0.00674,1,0.49896,0.4963,0,0
6175,757824,12453.4668,4891791748457,1142.6944,629.77408,12453.2041,0.24706999999999998,7748,0,0.61538,0.49238000000000004,1,0.5534100000000001,0.6493,1,0.58439,0.57084,1,0.30942,0.74369,30.97855,1.0,1,0.68371,0.83225,27.66355,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.00671,1,0.49896,0.4963,0,0
6176,757825,12453.467770000001,4891791757833,1105.3568,621.152,12453.2041,0.24706999999999998,7748,0,0.61538,0.49238000000000004,1,0.5534100000000001,0.6493,1,0.58439,0.57084,1,0.30942,0.74369,30.97855,1.0,1,0.68371,0.83225,27.66355,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.00671,1,0.49896,0.4963,0,0
6177,757826,12453.49609,4891792034401,1092.9152,618.2848,12453.2041,0.24706999999999998,7748,0,0.61538,0.49238000000000004,1,0.5534100000000001,0.6493,1,0.58439,0.57084,1,0.30942,0.74369,30.97855,1.0,1,0.68371,0.83225,27.66355,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.00671,1,0.49896,0.4963,0,0
6178,757827,12453.49609,4891792040097,1086.6944,616.84096,12453.4668,0.0293,7749,1,0.61538,0.49238000000000004,1,0.5534100000000001,0.6493,1,0.58439,0.57084,1,0.30942,0.74369,30.97855,1.0,1,0.68371,0.83225,27.66355,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.00671,1,0.49896,0.4963,0,0
6179,757828,12453.50781,4891792158207,1082.9568,615.9808,12453.4668,0.04102,7749,1,0.61538,0.49238000000000004,1,0.5534100000000001,0.6493,1,0.58439,0.57084,1,0.30942,0.74369,30.97855,1.0,1,0.68371,0.83225,27.66355,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.00671,1,0.49896,0.4963,0,0
6180,757829,12453.52344,4891792315749,1080.4736,615.4073599999999,12453.4668,0.056639999999999996,7749,1,0.61538,0.49238000000000004,1,0.5534100000000001,0.6493,1,0.58439,0.57084,1,0.30942,0.74369,30.97855,1.0,1,0.68371,0.83225,27.66355,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.00671,1,0.49896,0.4963,0,0
6181,757830,12453.54004,4891792477119,1078.6943999999999,614.99776,12453.4668,0.07324,7749,1,0.61538,0.49238000000000004,1,0.5534100000000001,0.6493,1,0.58439,0.57084,1,0.30942,0.74369,30.97855,1.0,1,0.68371,0.83225,27.66355,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.00671,1,0.49896,0.4963,0,0
6182,757831,12453.57617,4891792835346,1077.3631999999998,614.69056,12453.4668,0.10937999999999999,7749,1,0.61538,0.49238000000000004,1,0.5534100000000001,0.6493,1,0.58439,0.57084,1,0.30942,0.74369,30.97855,1.0,1,0.68371,0.83225,27.66355,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.00671,1,0.49896,0.4963,0,0
6183,757832,12453.57617,4891792839689,1076.3264000000001,614.45504,12453.4668,0.10937999999999999,7749,1,0.61538,0.49238000000000004,1,0.5534100000000001,0.6493,1,0.58439,0.57084,1,0.30942,0.74369,30.97855,1.0,1,0.68371,0.83225,27.66355,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.00671,1,0.49896,0.4963,0,0
6184,757833,12453.59961,4891793072548,1075.4944,614.26048,12453.4668,0.13280999999999998,7749,1,0.61538,0.49238000000000004,1,0.5534100000000001,0.6493,1,0.58439,0.57084,1,0.30942,0.74369,30.97855,1.0,1,0.68371,0.83225,27.66355,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.00671,1,0.49896,0.4963,0,0
6185,757834,12453.63086,4891793389497,1093.824,617.01504,12453.4668,0.16405999999999998,7749,1,0.88133,0.6513899999999999,1,0.61416,0.55292,1,0.74774,0.60216,1,0.31055,0.74197,31.016270000000002,1.0,1,0.68423,0.83055,27.30092,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.00686,1,0.49896,0.4963,0,0
6186,757835,12453.64746,4891793555774,1092.7359999999999,606.90816,12453.4668,0.18066,7749,1,0.5897100000000001,0.41758,1,0.59905,0.49593999999999994,1,0.59438,0.45676000000000005,1,0.31056,0.74169,31.2321,1.0,1,0.6842600000000001,0.8301200000000001,27.25429,1.0,1,0.03525,-0.10552,1.19745,0.00755,0,0.02302,-0.03171,0.5318,0.006959999999999999,1,0.49896,0.4963,0,0
6187,757836,12453.66406,4891793720332,1091.8144000000002,598.35776,12453.4668,0.19727,7749,1,0.5897100000000001,0.41758,1,0.59905,0.49593999999999994,1,0.59438,0.45676000000000005,1,0.31088000000000005,0.74182,30.816390000000002,1.0,1,0.6843600000000001,0.82999,27.31376,1.0,1,0.03525,-0.10552,1.19745,0.00757,0,0.02302,-0.03171,0.5318,0.00689,1,0.49896,0.4963,0,0
6188,757837,12453.68066,4891793884155,1099.5839999999998,603.488,12453.4668,0.21386999999999998,7749,1,0.7693399999999999,0.67585,1,0.60641,0.5785399999999999,1,0.68788,0.6271899999999999,1,0.31083,0.74246,29.83178,1.0,1,0.68433,0.83057,27.750790000000002,1.0,1,0.03525,-0.10552,1.19745,0.007679999999999999,0,0.02302,-0.03171,0.5318,0.00672,1,0.49896,0.4963,0,0
6189,757838,12453.69727,4891794050323,1113.8175999999999,612.40704,12453.4668,0.23046999999999998,7749,1,0.93786,0.8268700000000001,1,0.61398,0.5582699999999999,1,0.7759199999999999,0.69257,1,0.31084,0.7427,29.74468,1.0,1,0.6843600000000001,0.83055,27.724520000000002,1.0,1,0.03525,-0.10552,1.19745,0.0077,0,0.02302,-0.03171,0.5318,0.00672,1,0.49896,0.4963,0,0
6190,757839,12453.71387,4891794211118,1126.2848000000001,620.20992,12453.4668,0.24706999999999998,7749,1,0.93786,0.8268700000000001,1,0.61398,0.5582699999999999,1,0.7759199999999999,0.69257,1,0.31092,0.7417699999999999,30.957340000000002,1.0,1,0.6843899999999999,0.8305799999999999,27.65437,1.0,1,0.03525,-0.10552,1.19745,0.00759,0,0.02302,-0.03171,0.5318,0.00672,1,0.49896,0.4963,0,0
6191,757840,12453.71387,4891794217843,1137.28,627.0912,12453.4668,0.24706999999999998,7749,1,0.93786,0.8268700000000001,1,0.61398,0.5582699999999999,1,0.7759199999999999,0.69257,1,0.31092,0.7417699999999999,30.957340000000002,1.0,1,0.6843899999999999,0.8305799999999999,27.65437,1.0,1,0.03525,-0.10552,1.19745,0.00759,0,0.02302,-0.03171,0.5318,0.00672,1,0.49896,0.4963,0,0
6192,757841,12453.74707,4891794542896,1140.7104,625.97504,12453.4668,0.28026999999999996,7749,1,0.73637,0.51663,1,0.63741,0.61435,1,0.68689,0.5654899999999999,1,0.31119,0.74161,31.03355,1.0,1,0.6845,0.83005,27.419290000000004,1.0,1,0.03525,-0.10552,1.19745,0.007559999999999999,0,0.02302,-0.03171,0.5318,0.0069700000000000005,1,0.49896,0.4963,0,0
6193,757842,12453.7627,4891794703998,1181.7728000000002,630.79808,12453.4668,0.28026999999999996,7749,0,0.73637,0.51663,1,0.63741,0.61435,1,0.68689,0.5654899999999999,1,0.31114,0.74168,31.046809999999997,1.0,1,0.68453,0.83006,27.530070000000002,1.0,1,0.03525,-0.10552,1.19745,0.00757,0,0.02302,-0.03171,0.5318,0.0069700000000000005,1,0.49896,0.4963,0,0
6194,757843,12453.7793,4891794873710,1158.7968,566.4704,12453.4668,0.28026999999999996,7749,0,0.62746,0.42294,1,0.6472399999999999,0.50312,1,0.63735,0.46303,1,0.31125,0.74158,31.01046,1.0,1,0.6845100000000001,0.83014,27.428440000000002,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.0069900000000000006,1,0.49896,0.4963,0,0
6195,757844,12453.7959,4891795032345,1153.1776,557.88928,12453.4668,0.28026999999999996,7749,0,0.64062,0.51732,1,0.64369,0.48408999999999996,1,0.6421600000000001,0.5007,1,0.31121,0.7417199999999999,31.21364,1.0,1,0.68455,0.83041,27.5066,1.0,1,0.03525,-0.10552,1.19745,0.007540000000000001,0,0.02302,-0.03171,0.5318,0.006959999999999999,1,0.49896,0.4963,0,0
6196,757845,12453.8125,4891795200396,1139.904,527.8656,12453.4668,0.28026999999999996,7749,0,0.64062,0.51732,1,0.64369,0.48408999999999996,1,0.6421600000000001,0.5007,1,0.31126,0.74175,31.19605,1.0,1,0.68457,0.83044,27.55365,1.0,1,0.03525,-0.10552,1.19745,0.00755,0,0.02302,-0.03171,0.5318,0.00695,1,0.49896,0.4963,0,0
6197,757846,12453.82812,4891795361058,1164.0704,557.4489599999999,12453.4668,0.28026999999999996,7749,0,0.71846,0.52057,1,0.6381600000000001,0.57128,1,0.6783100000000001,0.54593,1,0.31096,0.7415,31.465359999999997,1.0,1,0.68448,0.83095,27.46902,1.0,1,0.03525,-0.10552,1.19745,0.00758,0,0.02302,-0.03171,0.5318,0.006840000000000001,1,0.49896,0.4963,0,0
